Building classifier model for 6 classes...
Start at 20-Jun-2017 15:12:30
Initialization
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
      18             367    3.867642e+01    5.158256e-02    6.113744e+01    4.067797e+01     3 5 6 10 11 12 13 15 
      19             284    3.813676e+01    2.635514e-02    5.118483e+01    3.841808e+01     3 6 11 12 16 
      20             208    3.867642e+01    1.661157e-02    5.118483e+01    3.841808e+01     3 6 11 12 15 
gBest = 3.974398e+01

Iteration 22 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             160    3.920726e+01    1.503849e-02    6.066351e+01    3.954802e+01     3 5 6 11 12 13 
       2             331    3.921314e+01    4.114980e-02    6.066351e+01    4.067797e+01     3 5 6 10 11 12 15 16 17 
       3             422    3.973810e+01    4.760757e-02    6.090047e+01    4.067797e+01     3 5 6 10 11 14 16 17 
       4             422    3.813382e+01    4.394607e-02    6.279621e+01    3.615819e+01     3 5 7 9 13 16 17 
       5             155    3.921020e+01    1.740992e-02    7.014218e+01    3.898305e+01     3 5 7 8 9 11 12 14 15 16 17 
       6             361    3.921020e+01    4.802432e-02    6.113744e+01    4.124294e+01     3 5 6 10 13 14 15 
       7              98    3.760592e+01    8.682414e-03    6.137441e+01    3.728814e+01     3 5 7 10 11 15 16 
       8             422    3.921314e+01    5.401620e-02    6.113744e+01    4.124294e+01     3 5 6 12 14 17 
       9             262    3.867642e+01    2.617071e-02    6.208531e+01    3.615819e+01     3 5 7 9 10 11 12 13 
      10              16    3.813970e+01    3.171039e-03    5.355450e+01    3.841808e+01     3 5 7 9 10 15 
      11             258    3.974104e+01    3.109770e-02    6.279621e+01    3.050847e+01     3 5 7 8 11 12 13 14 15 17 
      12             294    3.974398e+01    3.188953e-02    6.042654e+01    4.067797e+01     3 5 6 10 15 17 
      13             127    3.813970e+01    1.185283e-02    6.658768e+01    3.841808e+01     3 5 7 8 10 11 12 14 15 16 17 
      14             228    3.920138e+01    2.121262e-02    6.421801e+01    3.163842e+01     3 5 7 8 10 11 13 15 
      15             180    3.760592e+01    1.821512e-02    6.279621e+01    3.107345e+01     3 5 7 8 10 12 13 15 
      16             376    3.974104e+01    5.117950e-02    5.639810e+01    3.954802e+01     3 5 7 11 13 15 
      17             356    3.867642e+01    4.085154e-02    6.066351e+01    4.067797e+01     3 5 6 8 14 15 
      18             331    3.867642e+01    3.352512e-02    6.113744e+01    4.067797e+01     3 5 6 10 11 12 15 16 17 
      19             406    3.813676e+01    4.416347e-02    6.255924e+01    3.615819e+01     3 5 7 9 10 16 17 
      20              57    3.867642e+01    5.780086e-03    5.639810e+01    3.954802e+01     3 5 7 9 10 15 
gBest = 3.974398e+01

Iteration 23 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             318    3.920726e+01    3.214020e-02    6.113744e+01    4.067797e+01     3 5 6 10 13 16 17 
       2             145    3.921314e+01    1.083677e-02    6.066351e+01    4.067797e+01     3 5 6 10 13 14 15 16 17 
       3             104    3.973810e+01    8.695165e-03    6.469194e+01    3.728814e+01     3 5 7 8 10 11 13 15 16 17 
       4             422    3.813382e+01    5.219463e-02    5.687204e+01    3.785311e+01     3 6 8 10 11 12 13 14 
       5             143    3.921020e+01    1.063119e-02    5.781991e+01    4.011299e+01     3 5 8 12 13 14 15 16 17 
       6              38    3.921020e+01    4.438086e-03    5.758294e+01    4.067797e+01     3 5 6 9 15 16 
       7             422    3.760592e+01    4.747384e-02    5.805687e+01    3.898305e+01     3 5 8 10 11 13 14 15 17 
       8             422    3.921314e+01    5.569347e-02    5.308057e+01    3.785311e+01     3 4 8 12 13 17 
       9             180    3.867642e+01    1.406441e-02    5.639810e+01    3.954802e+01     3 5 9 10 11 15 16 17 
      10             422    3.813970e+01    4.500879e-02    6.137441e+01    3.672316e+01     3 6 8 9 10 11 12 13 14 
      11               4    3.974104e+01    2.485888e-03    4.928910e+01    3.898305e+01     3 5 8 9 12 13 14 16 17 
      12             132    3.974398e+01    9.674530e-03    6.066351e+01    4.011299e+01     3 5 6 10 14 15 
      13             317    3.813970e+01    3.133438e-02    5.758294e+01    3.898305e+01     3 5 8 11 12 13 14 17 
      14             107    3.920138e+01    8.530331e-03    5.639810e+01    3.954802e+01     3 5 8 12 13 15 
      15              62    3.760592e+01    5.231468e-03    5.639810e+01    3.954802e+01     3 5 7 8 13 15 
      16             422    3.974104e+01    6.680921e-02    6.113744e+01    3.615819e+01     3 6 8 9 11 13 14 15 17 
      17             422    3.867642e+01    4.421572e-02    5.639810e+01    3.954802e+01     3 5 7 8 16 
      18             145    3.920432e+01    1.103053e-02    6.090047e+01    4.124294e+01     3 5 6 10 13 14 15 16 17 
      19             422    3.813676e+01    4.734726e-02    6.587678e+01    3.220339e+01     3 6 8 9 10 11 12 13 15 16 17 
      20             234    3.867642e+01    2.818916e-02    6.587678e+01    3.220339e+01     3 6 8 9 10 11 12 13 14 17 
gBest = 3.974398e+01

Iteration 24 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             226    3.974987e+01    2.110750e-02    6.042654e+01    4.180791e+01     3 5 6 10 12 16 
       2             328    3.921314e+01    3.890059e-02    6.018957e+01    4.011299e+01     3 5 6 11 14 15 17 
       3             330    3.973810e+01    3.283468e-02    6.066351e+01    4.124294e+01     3 5 6 8 11 13 14 15 16 
       4             101    3.813382e+01    8.804951e-03    6.516588e+01    3.615819e+01     4 5 6 7 9 11 13 
       5              42    3.921020e+01    4.251170e-03    5.710900e+01    3.898305e+01     3 6 8 10 11 12 14 15 
       6              21    3.921020e+01    3.049435e-03    5.687204e+01    4.067797e+01     3 5 6 10 11 12 13 16 
       7             225    3.760592e+01    2.610851e-02    6.824645e+01    3.559322e+01     3 5 7 9 10 11 14 15 17 
       8             422    3.921314e+01    4.505108e-02    6.777251e+01    3.163842e+01     3 5 6 7 13 14 16 
       9             391    3.867642e+01    4.495405e-02    5.734597e+01    3.728814e+01     3 6 8 9 12 13 15 16 
      10              20    3.813970e+01    3.204317e-03    5.450237e+01    3.898305e+01     4 5 6 7 8 10 13 15 
      11             422    3.974104e+01    7.061626e-02    9.573460e+01    2.824859e+01     3 6 7 9 10 11 12 13 14 15 16 17 
      12             281    3.974398e+01    3.919791e-02    6.113744e+01    3.954802e+01     3 5 6 11 12 13 14 16 
      13             302    3.813970e+01    2.696036e-02    6.113744e+01    3.672316e+01     3 6 8 9 10 11 12 15 16 
      14              10    3.920138e+01    2.229928e-03    5.260664e+01    3.841808e+01     3 6 8 9 10 14 15 17 
      15             422    3.866466e+01    5.789323e-02    6.090047e+01    4.067797e+01     3 5 6 11 12 13 14 15 16 17 
      16             191    3.974104e+01    1.972009e-02    6.706161e+01    3.220339e+01     4 5 6 7 8 11 12 15 
      17             302    3.867642e+01    3.146563e-02    7.037915e+01    3.954802e+01     3 5 7 8 9 12 13 14 15 
      18             384    3.920432e+01    4.576080e-02    6.113744e+01    4.067797e+01     3 5 6 11 13 15 
      19             422    3.813676e+01    5.410297e-02    6.729858e+01    2.881356e+01     4 5 6 7 8 10 13 17 
      20              26    3.920432e+01    3.871118e-03    5.450237e+01    4.124294e+01     4 5 6 7 8 10 13 15 17 
gBest = 3.974987e+01

Iteration 25 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             171    3.974987e+01    1.455580e-02    6.066351e+01    4.011299e+01     3 5 6 10 12 14 16 17 
       2             226    3.921314e+01    2.403129e-02    6.018957e+01    4.011299e+01     3 5 6 11 12 14 16 17 
       3             303    3.973810e+01    4.231577e-02    8.033175e+01    3.107345e+01     3 5 6 7 9 10 11 12 14 17 
       4             411    3.813382e+01    5.916712e-02    5.876777e+01    3.672316e+01     4 5 8 9 10 12 14 15 16 
       5             188    3.921020e+01    1.371297e-02    5.118483e+01    3.841808e+01     3 7 8 13 14 15 
       6             226    3.921020e+01    1.970392e-02    6.018957e+01    4.067797e+01     3 5 6 10 11 12 14 15 17 
       7             373    3.760592e+01    5.627537e-02    6.303318e+01    2.824859e+01     3 5 7 8 10 11 12 13 
       8             271    3.921314e+01    3.530440e-02    5.639810e+01    3.954802e+01     3 5 7 10 13 15 
       9             348    3.867642e+01    3.649898e-02    5.118483e+01    3.841808e+01     3 7 8 16 17 
      10             365    3.813970e+01    4.763525e-02    6.966825e+01    3.389831e+01     4 5 7 9 12 13 15 16 17 
      11             137    3.974104e+01    9.992691e-03    5.497630e+01    3.898305e+01     3 6 9 10 11 12 
      12             422    4.028659e+01    4.812944e-02    6.090047e+01    4.237288e+01     3 5 6 10 15 16 
      13             373    3.813970e+01    5.333136e-02    5.971564e+01    3.954802e+01     3 7 8 9 12 13 14 15 16 17 
      14             379    3.920138e+01    4.553439e-02    5.308057e+01    3.615819e+01     3 7 8 10 11 13 15 
      15             321    3.921020e+01    4.486386e-02    6.113744e+01    4.124294e+01     3 5 6 8 15 16 17 
      16             123    3.974104e+01    8.850358e-03    5.639810e+01    3.954802e+01     4 5 7 10 12 15 
      17             218    3.867642e+01    1.956272e-02    6.066351e+01    3.954802e+01     3 5 6 8 13 14 15 17 
      18              81    3.920432e+01    6.778422e-03    6.066351e+01    4.067797e+01     3 5 6 11 12 13 14 
      19             422    3.813676e+01    6.575769e-02    6.161137e+01    3.672316e+01     4 5 7 9 12 13 15 
      20             364    3.920432e+01    4.198392e-02    5.118483e+01    3.841808e+01     3 7 9 10 16 
gBest = 4.028659e+01

Iteration 26 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              59    3.974987e+01    6.363848e-03    6.018957e+01    3.954802e+01     3 5 6 10 12 14 16 17 
       2             264    3.921314e+01    3.489231e-02    6.042654e+01    4.124294e+01     3 5 6 10 14 16 17 
       3             307    3.973810e+01    3.032454e-02    5.189573e+01    3.672316e+01     3 4 11 14 16 
       4             162    3.813382e+01    1.191908e-02    5.236967e+01    3.728814e+01     4 7 8 12 13 14 15 17 
       5             311    3.921020e+01    3.890494e-02    7.985782e+01    3.502825e+01     4 5 6 7 8 9 10 13 14 16 
       6              68    3.921020e+01    5.392570e-03    5.639810e+01    3.954802e+01     3 5 6 9 13 
       7             422    3.760592e+01    6.148506e-02    6.279621e+01    3.672316e+01     3 5 7 9 10 16 17 
       8             408    3.921314e+01    4.704029e-02    5.639810e+01    3.954802e+01     3 5 9 10 12 15 16 
       9             220    3.867642e+01    2.222464e-02    6.682464e+01    3.107345e+01     4 5 6 7 8 10 11 12 15 
      10              42    3.813970e+01    4.357535e-03    5.450237e+01    3.898305e+01     4 6 11 12 15 16 17 
      11             422    3.974104e+01    4.144868e-02    5.308057e+01    3.615819e+01     3 7 12 13 14 15 17 
      12             117    4.028659e+01    8.789090e-03    6.018957e+01    4.124294e+01     3 5 6 10 14 15 16 
      13             140    3.813970e+01    1.215606e-02    5.118483e+01    3.841808e+01     3 10 11 12 14 15 
      14              31    3.920138e+01    2.915079e-03    5.118483e+01    3.841808e+01     3 11 13 15 16 17 
      15             206    3.921020e+01    1.974155e-02    6.658768e+01    3.559322e+01     3 5 6 8 10 11 13 14 16 17 
      16             422    3.974104e+01    4.526381e-02    5.308057e+01    3.446328e+01     4 7 8 9 12 14 15 16 
      17             313    3.920432e+01    3.375527e-02    6.587678e+01    4.124294e+01     3 5 6 8 9 10 12 13 14 
      18               0    3.920432e+01    1.862939e-03    4.739336e+00    4.519774e+00     3 5 6 10 13 14 15 17 
      19             128    3.813676e+01    9.491035e-03    5.592417e+01    3.954802e+01     4 6 11 12 16 17 
      20             422    3.920432e+01    4.300496e-02    5.521327e+01    3.898305e+01     3 6 12 13 15 16 
gBest = 4.028659e+01

Iteration 27 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             219    3.974987e+01    1.947720e-02    5.639810e+01    3.954802e+01     3 5 6 10 12 
       2              29    3.921314e+01    4.589236e-03    5.734597e+01    3.728814e+01     3 5 6 10 13 14 15 16 
       3             344    3.973810e+01    5.768268e-02    9.360190e+01    2.542373e+01     3 5 6 7 8 9 10 12 13 14 15 17 
       4             216    3.813382e+01    1.818993e-02    5.687204e+01    3.954802e+01     4 7 9 10 11 12 14 15 17 
       5             397    3.921020e+01    5.540796e-02    8.080569e+01    3.050847e+01     4 5 6 7 8 9 10 13 14 15 16 17 
       6             286    3.921020e+01    3.192747e-02    6.066351e+01    4.067797e+01     3 5 6 9 13 14 15 
       7             363    3.760592e+01    4.940146e-02    5.639810e+01    3.954802e+01     3 5 7 13 14 15 
       8             122    3.921314e+01    9.348904e-03    5.971564e+01    3.841808e+01     3 5 8 9 12 13 14 15 17 
       9             299    3.867642e+01    3.597711e-02    6.729858e+01    3.163842e+01     4 5 6 7 8 10 13 15 16 
      10             422    3.813970e+01    5.218032e-02    5.616114e+01    3.954802e+01     4 6 12 13 15 16 17 
      11             323    3.974104e+01    3.371142e-02    5.118483e+01    3.841808e+01     3 7 17 
      12             422    4.028659e+01    6.266969e-02    6.066351e+01    4.067797e+01     3 5 6 10 14 15 16 
      13             234    3.813970e+01    2.261496e-02    5.118483e+01    3.841808e+01     3 10 11 13 17 
      14              16    3.920138e+01    2.304259e-03    5.118483e+01    3.841808e+01     3 12 13 15 
      15             404    3.921020e+01    4.282613e-02    6.018957e+01    4.067797e+01     3 5 6 8 10 13 14 17 
      16              65    3.974104e+01    5.625204e-03    5.284360e+01    3.615819e+01     4 7 8 10 12 13 14 15 17 
      17             192    3.920432e+01    2.210428e-02    7.843602e+01    3.220339e+01     3 5 6 8 9 10 11 12 13 15 16 17 
      18             383    3.920432e+01    5.618331e-02    6.090047e+01    4.067797e+01     3 5 6 10 12 14 15 16 
      19              54    3.813676e+01    5.773244e-03    5.142180e+01    3.898305e+01     4 6 12 13 15 
      20             256    3.920432e+01    3.407747e-02    5.497630e+01    3.954802e+01     3 6 8 10 11 13 14 
gBest = 4.028659e+01

Iteration 28 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             391    3.974987e+01    6.208438e-02    6.042654e+01    4.067797e+01     3 5 6 10 15 16 17 
       2             422    3.921314e+01    5.778811e-02    5.639810e+01    3.954802e+01     3 5 6 10 15 
       3             177    3.973810e+01    1.390891e-02    6.066351e+01    4.011299e+01     3 5 6 9 11 12 16 
       4             265    3.813382e+01    2.927084e-02    5.118483e+01    3.841808e+01     3 10 11 12 14 15 16 
       5               8    3.921020e+01    2.289953e-03    4.905213e+01    3.898305e+01     3 6 7 9 13 14 17 
       6             238    3.921020e+01    2.602267e-02    6.042654e+01    4.011299e+01     3 5 6 10 11 12 13 15 
       7             422    3.813382e+01    4.662323e-02    5.781991e+01    4.011299e+01     3 5 8 9 10 12 16 17 
       8             250    3.921314e+01    2.969412e-02    7.322275e+01    3.898305e+01     3 5 6 7 9 11 12 13 14 16 17 
       9              17    3.867642e+01    2.535027e-03    5.331754e+01    3.841808e+01     3 6 7 10 13 14 
      10             323    3.813970e+01    4.116784e-02    5.118483e+01    3.841808e+01     3 8 12 13 14 15 
      11             278    3.974104e+01    3.139161e-02    6.350711e+01    3.446328e+01     3 6 7 8 9 13 14 17 
      12             327    4.028659e+01    4.294307e-02    5.118483e+01    3.841808e+01     3 5 6 10 
      13             199    3.813970e+01    2.477615e-02    6.327014e+01    3.276836e+01     3 6 7 9 10 12 16 
      14               5    3.920138e+01    3.214891e-03    4.905213e+01    3.898305e+01     3 6 7 9 11 14 
      15             308    3.921020e+01    3.946351e-02    6.066351e+01    4.067797e+01     3 5 6 12 13 15 17 
      16             114    3.974104e+01    1.020449e-02    5.118483e+01    3.841808e+01     3 9 11 12 13 14 15 17 
      17             407    3.920432e+01    5.688867e-02    5.639810e+01    3.954802e+01     3 5 6 9 12 
      18             357    3.920432e+01    4.721072e-02    6.090047e+01    4.067797e+01     3 5 6 10 14 17 
      19             366    3.813676e+01    5.174211e-02    5.118483e+01    3.841808e+01     3 8 12 13 14 16 
      20             183    3.920432e+01    1.837996e-02    5.521327e+01    3.954802e+01     3 6 8 10 13 14 15 
gBest = 4.028659e+01

Iteration 29 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             123    3.974987e+01    1.056899e-02    6.018957e+01    4.067797e+01     3 5 6 10 13 17 
       2             165    3.921314e+01    1.483167e-02    6.066351e+01    3.954802e+01     3 5 6 11 12 13 14 15 16 
       3             203    3.973810e+01    2.315207e-02    6.042654e+01    4.067797e+01     3 5 6 8 10 12 13 15 17 
       4             422    3.867054e+01    5.573328e-02    5.971564e+01    4.067797e+01     4 5 6 8 11 12 16 17 
       5             253    3.921020e+01    2.825167e-02    5.497630e+01    3.898305e+01     3 6 9 10 11 15 16 17 
       6             252    3.921020e+01    2.268120e-02    5.118483e+01    3.841808e+01     3 5 6 9 
       7             397    3.813382e+01    4.474536e-02    6.255924e+01    3.672316e+01     3 5 7 8 11 15 16 
       8              56    3.921314e+01    5.425226e-03    5.947867e+01    3.446328e+01     3 5 6 8 9 10 12 13 15 16 17 
       9             174    3.867642e+01    1.658451e-02    5.118483e+01    3.841808e+01     3 6 9 11 13 
      10             196    3.813970e+01    2.031319e-02    6.824645e+01    3.220339e+01     4 5 6 8 9 10 11 12 14 15 
      11             206    3.974104e+01    1.830127e-02    5.118483e+01    3.841808e+01     3 6 7 10 
      12             297    4.028659e+01    3.879173e-02    5.639810e+01    3.954802e+01     3 5 6 10 17 
      13             422    3.813970e+01    6.182966e-02    5.545024e+01    3.954802e+01     3 6 8 10 14 16 
      14             248    3.920138e+01    3.097174e-02    5.118483e+01    3.841808e+01     3 6 8 12 
      15             351    3.921020e+01    5.275942e-02    6.113744e+01    4.011299e+01     3 5 6 10 12 14 
      16              60    3.974104e+01    5.720373e-03    6.042654e+01    3.841808e+01     4 5 6 8 9 13 14 15 16 17 
      17             422    3.920432e+01    5.292363e-02    6.279621e+01    3.559322e+01     3 5 6 9 11 12 13 14 16 
      18             422    3.921314e+01    5.648156e-02    6.090047e+01    4.124294e+01     3 5 6 10 15 17 
      19             422    3.813676e+01    4.979769e-02    6.919431e+01    2.937853e+01     4 5 6 8 9 10 11 12 14 17 
      20              26    3.920432e+01    3.891023e-03    5.355450e+01    3.898305e+01     3 7 8 9 10 13 15 16 
gBest = 4.028659e+01

Iteration 30 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             323    3.974987e+01    3.997481e-02    6.018957e+01    4.067797e+01     3 5 6 10 13 14 15 
       2             398    3.921314e+01    4.635172e-02    5.639810e+01    3.954802e+01     3 5 6 10 13 
       3             422    3.973810e+01    6.180976e-02    8.175355e+01    3.276836e+01     3 5 6 7 9 10 11 15 16 17 
       4             213    3.867054e+01    2.109195e-02    6.800948e+01    3.446328e+01     3 5 7 9 13 14 15 16 17 
       5             269    3.921020e+01    3.621939e-02    5.118483e+01    3.841808e+01     3 7 8 9 11 12 
       6             422    3.921020e+01    5.855723e-02    6.090047e+01    4.067797e+01     3 5 6 10 11 12 15 16 17 
       7              59    3.813382e+01    5.715707e-03    5.853081e+01    3.785311e+01     3 5 7 8 9 10 12 15 16 
       8             293    3.921314e+01    3.311397e-02    5.639810e+01    3.954802e+01     3 5 7 14 16 17 
       9             274    3.867642e+01    2.705180e-02    5.355450e+01    3.841808e+01     3 7 8 10 11 15 16 17 
      10             200    3.813970e+01    1.918018e-02    6.919431e+01    3.559322e+01     4 5 7 8 9 11 13 15 16 17 
      11             422    3.974104e+01    5.542041e-02    5.805687e+01    3.841808e+01     3 6 8 11 12 13 14 16 17 
      12             230    4.028659e+01    2.914582e-02    6.066351e+01    4.011299e+01     3 5 6 10 14 15 
      13             179    3.813970e+01    1.948901e-02    5.521327e+01    3.898305e+01     3 6 12 13 14 15 16 
      14             290    3.920138e+01    3.743449e-02    5.971564e+01    4.067797e+01     3 7 8 9 10 11 13 15 17 
      15             422    3.921020e+01    5.665138e-02    6.018957e+01    4.124294e+01     3 5 6 8 13 15 16 17 
      16             422    3.974104e+01    6.202217e-02    6.184834e+01    3.276836e+01     4 5 7 8 11 12 14 16 
      17             210    3.920432e+01    1.786959e-02    6.042654e+01    4.067797e+01     3 5 6 8 10 11 13 14 
      18             272    3.921314e+01    2.560250e-02    5.639810e+01    3.954802e+01     3 5 6 10 15 
      19             422    3.813676e+01    5.542041e-02    6.232227e+01    3.389831e+01     4 5 7 8 9 11 13 15 
      20             410    3.920432e+01    6.467943e-02    6.492891e+01    3.220339e+01     3 6 7 8 11 12 13 14 
gBest = 4.028659e+01

Iteration 31 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             107    3.974987e+01    1.188486e-02    6.042654e+01    4.011299e+01     3 5 6 10 13 17 
       2             422    3.921314e+01    5.665511e-02    6.113744e+01    4.124294e+01     3 5 6 10 13 16 
       3             344    3.973810e+01    4.152549e-02    6.113744e+01    4.067797e+01     3 5 6 8 9 11 
       4             267    3.867054e+01    3.357271e-02    6.042654e+01    3.954802e+01     3 4 7 9 11 12 14 16 17 
       5             180    3.921020e+01    1.343524e-02    5.781991e+01    4.067797e+01     3 5 8 9 11 13 14 15 
       6             267    3.921020e+01    2.734570e-02    6.042654e+01    4.067797e+01     3 5 6 10 13 17 
       7              24    3.813676e+01    3.381591e-03    5.616114e+01    4.011299e+01     3 5 6 10 11 13 15 
       8             222    3.921314e+01    2.083195e-02    5.853081e+01    3.559322e+01     3 5 8 9 10 12 13 14 16 
       9             300    3.867642e+01    2.546970e-02    5.639810e+01    3.954802e+01     3 5 8 9 12 15 17 
      10             249    3.813970e+01    2.634488e-02    6.327014e+01    3.333333e+01     3 6 7 8 10 14 15 16 
      11             299    3.974104e+01    3.187274e-02    5.639810e+01    3.954802e+01     3 5 7 11 16 17 
      12             280    4.028659e+01    2.898440e-02    6.066351e+01    4.067797e+01     3 5 6 10 14 15 17 
      13             422    3.813970e+01    5.388216e-02    6.018957e+01    3.728814e+01     3 5 8 9 10 13 14 16 17 
      14              93    3.920138e+01    8.565164e-03    5.639810e+01    3.954802e+01     3 5 8 9 10 15 
      15              34    3.921020e+01    4.816272e-03    5.758294e+01    3.785311e+01     3 5 6 9 10 13 14 
      16              64    3.974104e+01    7.155986e-03    6.090047e+01    3.728814e+01     3 6 7 8 11 15 16 
      17             422    3.920432e+01    6.847901e-02    6.919431e+01    3.107345e+01     3 5 6 9 10 12 13 14 15 16 17 
      18             422    3.921314e+01    6.297044e-02    6.113744e+01    4.067797e+01     3 5 6 10 15 17 
      19             422    3.813676e+01    5.042872e-02    6.445498e+01    3.163842e+01     3 6 7 8 10 14 15 17 
      20             422    3.920432e+01    4.904038e-02    6.113744e+01    4.067797e+01     3 5 6 9 10 12 13 17 
gBest = 4.028659e+01

Iteration 32 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             422    3.974987e+01    4.417839e-02    6.113744e+01    4.067797e+01     3 5 6 10 14 15 
       2             422    3.921314e+01    5.432877e-02    5.639810e+01    3.954802e+01     3 5 6 10 15 
       3             274    3.973810e+01    2.984932e-02    6.018957e+01    4.067797e+01     3 5 6 8 12 14 15 
       4             163    3.867054e+01    1.325952e-02    5.260664e+01    3.615819e+01     3 7 9 11 13 14 15 17 
       5             376    3.921020e+01    4.755719e-02    6.279621e+01    3.502825e+01     3 6 7 9 12 13 14 15 
       6              95    3.921020e+01    7.141058e-03    6.042654e+01    4.011299e+01     3 5 6 10 11 12 15 17 
       7             277    3.813970e+01    3.810845e-02    6.066351e+01    4.011299e+01     3 5 6 9 11 16 
       8             165    3.921314e+01    1.654968e-02    6.090047e+01    3.954802e+01     3 5 6 8 9 15 16 
       9             270    3.867642e+01    2.783616e-02    6.279621e+01    3.728814e+01     3 6 7 10 11 14 15 16 17 
      10             422    3.813970e+01    4.320432e-02    5.118483e+01    3.841808e+01     3 8 10 13 15 17 
      11             121    3.974104e+01    1.073289e-02    6.279621e+01    3.333333e+01     3 6 7 8 9 11 15 
      12             184    4.028659e+01    1.503507e-02    6.066351e+01    4.011299e+01     3 5 6 10 16 17 
      13             245    3.813970e+01    2.849519e-02    6.919431e+01    3.672316e+01     3 6 7 9 10 11 14 16 17 
      14             422    3.920138e+01    5.581756e-02    6.279621e+01    3.559322e+01     3 6 7 9 11 12 13 14 
      15             128    3.921020e+01    1.281758e-02    6.066351e+01    4.067797e+01     3 5 6 10 13 14 15 16 17 
      16             422    3.974104e+01    5.852831e-02    5.118483e+01    3.841808e+01     3 9 10 11 12 14 16 
      17             213    3.920432e+01    2.631813e-02    6.113744e+01    4.067797e+01     3 5 6 9 11 13 14 17 
      18             277    3.921314e+01    3.376429e-02    6.066351e+01    4.011299e+01     3 5 6 10 15 16 17 
      19             133    3.813676e+01    1.115648e-02    5.118483e+01    3.841808e+01     3 8 10 13 15 
      20             186    3.920432e+01    1.618580e-02    6.255924e+01    3.502825e+01     3 6 7 11 12 14 15 16 17 
gBest = 4.028659e+01

Iteration 33 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              86    3.974987e+01    7.829630e-03    6.066351e+01    4.067797e+01     3 5 6 10 13 14 17 
       2             272    3.921314e+01    3.621596e-02    6.090047e+01    4.011299e+01     3 5 6 10 15 17 
       3             259    3.973810e+01    2.847901e-02    6.848341e+01    3.389831e+01     3 5 6 7 9 15 17 
       4             392    3.867054e+01    4.407327e-02    6.042654e+01    4.011299e+01     4 5 6 12 13 14 15 
       5             163    3.921020e+01    1.211252e-02    5.118483e+01    3.841808e+01     3 10 11 13 14 15 16 17 
       6             275    3.921020e+01    3.122677e-02    6.042654e+01    4.124294e+01     3 5 6 9 12 13 14 16 
       7             187    3.813970e+01    1.629869e-02    6.066351e+01    3.954802e+01     3 5 6 10 11 12 15 17 
       8             403    3.921314e+01    4.906278e-02    6.090047e+01    4.124294e+01     3 5 6 8 10 12 
       9             296    3.867642e+01    3.505466e-02    5.118483e+01    3.841808e+01     3 15 16 17 
      10             146    3.813970e+01    1.119940e-02    5.616114e+01    3.954802e+01     4 6 8 10 12 17 
      11             243    3.974104e+01    2.351750e-02    5.118483e+01    3.841808e+01     3 7 9 12 14 
      12             205    4.028659e+01    2.000653e-02    6.042654e+01    4.067797e+01     3 5 6 10 16 17 
      13             185    3.813970e+01    1.389367e-02    5.118483e+01    3.841808e+01     3 8 14 15 16 17 
      14             348    3.920138e+01    3.452408e-02    5.118483e+01    3.841808e+01     3 9 11 12 14 16 
      15             134    3.921020e+01    9.914006e-03    6.042654e+01    4.011299e+01     3 5 6 9 11 16 17 
      16             422    3.974104e+01    5.820517e-02    5.568720e+01    3.954802e+01     4 6 9 11 14 17 
      17             422    3.920432e+01    4.879033e-02    6.042654e+01    4.067797e+01     3 5 6 8 10 13 14 16 17 
      18             189    3.921314e+01    1.809134e-02    6.018957e+01    4.011299e+01     3 5 6 10 15 16 
      19             193    3.813676e+01    1.631020e-02    5.687204e+01    3.954802e+01     4 6 8 10 13 14 15 17 
      20              81    3.920432e+01    6.209277e-03    5.118483e+01    3.841808e+01     3 9 10 11 12 14 17 
gBest = 4.028659e+01

Iteration 34 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             329    3.974987e+01    3.502791e-02    6.042654e+01    4.067797e+01     3 5 6 10 13 14 
       2             163    3.921314e+01    1.651764e-02    6.042654e+01    4.011299e+01     3 5 6 10 14 16 17 
       3             117    3.973810e+01    1.034880e-02    6.658768e+01    3.446328e+01     3 5 6 7 10 11 12 16 
       4             422    3.867054e+01    6.112274e-02    5.521327e+01    3.954802e+01     3 6 9 10 14 16 17 
