Building classifier model for 3 classes...
Start at 20-Jun-2017 14:57:00
Initialization
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
      10             223    5.948546e+01    2.027866e-02    6.261905e+01    6.256983e+01     5 7 12 13 14 16 
      11             420    5.948840e+01    8.457120e-02    6.261905e+01    6.256983e+01     5 7 12 13 14 17 
      12             419    6.053515e+01    7.121620e-02    6.809524e+01    5.307263e+01     5 7 12 13 14 16 17 
      13              91    5.948546e+01    7.513956e-03    6.261905e+01    6.256983e+01     5 7 12 14 17 
      14             322    6.053515e+01    6.197490e-02    6.809524e+01    5.418994e+01     5 7 10 11 12 13 16 17 
      15             300    5.948546e+01    4.002799e-02    6.261905e+01    6.256983e+01     5 7 12 13 14 16 
      16             344    6.053515e+01    6.047864e-02    6.809524e+01    5.307263e+01     5 7 11 12 13 14 15 16 17 
      17             187    5.947663e+01    2.183370e-02    6.261905e+01    6.256983e+01     5 8 9 10 11 15 16 
      18             339    5.948252e+01    5.073165e-02    6.261905e+01    6.256983e+01     5 7 12 13 17 
      19             420    5.948840e+01    7.058765e-02    6.261905e+01    6.256983e+01     5 7 12 13 14 17 
      20             324    6.053515e+01    4.681419e-02    6.238095e+01    6.256983e+01     5 7 11 14 
gBest = 6.159366e+01

Iteration 22 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             196    5.948546e+01    3.181458e-02    6.261905e+01    6.256983e+01     5 8 11 12 13 14 16 
       2             420    6.159366e+01    6.033247e-02    6.809524e+01    5.307263e+01     5 7 11 12 14 15 16 17 
       3             367    5.628640e+01    5.576096e-02    8.404762e+01    4.804469e+01     3 4 6 7 9 11 13 14 16 17 
       4             231    6.053515e+01    2.457120e-02    6.809524e+01    5.418994e+01     5 7 8 11 12 13 17 
       5             304    5.948546e+01    3.970734e-02    6.261905e+01    6.256983e+01     5 10 12 13 14 16 17 
       6             227    5.948252e+01    3.739126e-02    6.238095e+01    6.256983e+01     6 7 9 11 17 
       7             271    5.948546e+01    3.542041e-02    6.285714e+01    6.145251e+01     6 8 9 10 13 17 
       8              79    5.789328e+01    8.536862e-03    7.952381e+01    4.748603e+01     3 4 5 6 9 10 11 13 14 17 
       9             123    6.053515e+01    1.320758e-02    7.166667e+01    5.363128e+01     5 7 8 11 12 14 16 17 
      10             304    5.948546e+01    3.751971e-02    6.261905e+01    6.256983e+01     5 8 10 13 15 16 
      11             373    5.948840e+01    6.143592e-02    6.261905e+01    6.256983e+01     5 8 11 12 13 14 16 
      12             286    6.053515e+01    3.435614e-02    6.261905e+01    6.256983e+01     5 7 8 11 13 16 
      13              16    5.948546e+01    3.613292e-03    6.666667e+01    5.530726e+01     6 7 8 13 14 15 17 
      14             420    6.053515e+01    5.952291e-02    6.809524e+01    5.307263e+01     5 7 8 10 11 12 13 
      15             253    5.948546e+01    2.632342e-02    6.261905e+01    6.256983e+01     5 8 10 13 15 16 
      16             359    6.053515e+01    6.256208e-02    6.261905e+01    6.256983e+01     5 6 11 12 13 
      17             420    5.947663e+01    7.165503e-02    6.261905e+01    6.256983e+01     5 8 9 10 11 13 
      18             375    5.948252e+01    5.070117e-02    6.261905e+01    6.256983e+01     5 8 10 13 17 
      19             388    5.948840e+01    5.829910e-02    6.261905e+01    6.256983e+01     5 8 11 12 13 14 16 
      20             198    6.053515e+01    1.840266e-02    6.809524e+01    5.307263e+01     5 7 8 11 13 15 17 
gBest = 6.159366e+01

Iteration 23 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             117    5.948546e+01    1.624084e-02    6.238095e+01    6.256983e+01     5 10 17 
       2             420    6.159366e+01    8.171054e-02    6.261905e+01    6.256983e+01     5 7 10 13 14 15 
       3             385    5.628640e+01    5.302875e-02    8.166667e+01    4.636872e+01     2 3 6 7 8 11 12 
       4             288    6.053515e+01    3.175238e-02    6.547619e+01    6.368715e+01     5 6 10 12 13 14 16 
       5              36    5.948546e+01    3.869874e-03    6.238095e+01    6.256983e+01     6 7 10 11 15 
       6              77    5.948252e+01    6.912156e-03    6.214286e+01    5.810056e+01     7 9 11 12 13 15 16 17 
       7             189    5.948546e+01    2.129846e-02    6.238095e+01    6.256983e+01     9 10 11 13 14 15 16 17 
       8             328    5.789328e+01    4.457400e-02    7.952381e+01    4.916201e+01     2 3 4 6 11 13 17 
       9             420    6.053515e+01    5.012083e-02    6.547619e+01    6.368715e+01     5 6 10 13 14 15 17 
      10             227    5.948546e+01    2.226849e-02    6.261905e+01    6.256983e+01     5 10 12 14 17 
      11             405    5.948840e+01    6.294027e-02    6.261905e+01    6.256983e+01     5 11 12 14 15 16 
      12             168    6.053515e+01    1.487925e-02    6.238095e+01    6.256983e+01     5 6 10 17 
      13              66    5.948546e+01    6.340834e-03    6.238095e+01    6.256983e+01     7 8 9 11 15 
      14             420    6.053515e+01    4.175377e-02    6.547619e+01    6.368715e+01     5 6 9 10 13 14 17 
      15              72    5.948546e+01    5.769823e-03    6.261905e+01    6.256983e+01     5 10 12 14 17 
      16             163    6.053515e+01    1.373039e-02    7.238095e+01    5.363128e+01     5 6 7 10 11 12 15 16 17 
      17             212    5.947663e+01    2.005132e-02    6.261905e+01    6.256983e+01     5 8 9 11 13 15 17 
      18             119    5.948252e+01    1.277901e-02    6.238095e+01    6.256983e+01     5 10 12 17 
      19             420    5.948840e+01    7.024585e-02    6.261905e+01    6.256983e+01     5 11 12 14 15 16 
      20             333    6.053515e+01    4.277886e-02    6.261905e+01    6.256983e+01     5 6 10 15 16 
gBest = 6.159366e+01

Iteration 24 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              25    5.948546e+01    3.590589e-03    6.261905e+01    6.256983e+01     5 9 11 16 17 
       2             170    6.159366e+01    1.532430e-02    6.261905e+01    6.256983e+01     5 7 12 13 14 16 
       3             420    5.628934e+01    5.381965e-02    7.595238e+01    5.921788e+01     2 4 7 10 13 17 
       4             420    6.053515e+01    4.687608e-02    7.857143e+01    5.027933e+01     5 7 8 9 10 12 13 14 15 
       5              41    5.948546e+01    4.395478e-03    6.928571e+01    5.586592e+01     6 7 8 11 12 13 16 
       6             420    5.948252e+01    6.149128e-02    6.238095e+01    6.256983e+01     6 10 11 13 14 
       7              28    5.948546e+01    3.369462e-03    6.214286e+01    5.810056e+01     7 9 10 11 12 13 15 16 
       8             420    5.789328e+01    5.576469e-02    8.380952e+01    4.357542e+01     2 4 5 6 8 9 10 13 14 15 17 
       9              78    6.053515e+01    6.417031e-03    7.880952e+01    5.251397e+01     5 7 8 9 10 11 12 13 15 17 
      10             363    5.948546e+01    4.689661e-02    6.261905e+01    6.256983e+01     5 9 11 12 14 15 16 
      11             221    5.948840e+01    2.862705e-02    6.238095e+01    6.256983e+01     5 9 11 17 
      12             188    6.053515e+01    1.801390e-02    7.166667e+01    5.139665e+01     5 7 8 9 11 12 15 17 
      13             252    5.948546e+01    2.804143e-02    6.285714e+01    6.145251e+01     6 8 12 13 14 16 
      14              81    6.053515e+01    5.975088e-03    6.261905e+01    6.256983e+01     5 6 10 11 13 
      15             289    5.948546e+01    2.598535e-02    6.261905e+01    6.256983e+01     5 9 11 12 14 15 16 
      16             347    6.053515e+01    4.364844e-02    6.976190e+01    5.474860e+01     5 6 8 10 11 12 13 14 
      17             152    5.947663e+01    1.259956e-02    6.261905e+01    6.256983e+01     5 8 9 13 17 
      18             420    5.948252e+01    6.369415e-02    6.238095e+01    6.256983e+01     5 9 11 12 
      19             278    5.948840e+01    4.061020e-02    6.238095e+01    6.256983e+01     5 9 11 17 
      20              39    6.053515e+01    4.453014e-03    7.452381e+01    5.474860e+01     5 7 8 9 11 12 13 15 16 
gBest = 6.159366e+01

Iteration 25 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             275    5.948546e+01    3.487490e-02    6.809524e+01    5.307263e+01     5 7 10 11 12 14 17 
       2             122    6.159366e+01    8.264108e-03    6.261905e+01    6.256983e+01     5 7 12 15 17 
       3             348    5.947663e+01    3.635841e-02    6.261905e+01    6.256983e+01     5 7 8 12 13 
       4              56    6.053515e+01    4.556580e-03    6.261905e+01    6.256983e+01     5 8 9 10 12 
       5             356    5.948546e+01    4.981137e-02    6.809524e+01    5.307263e+01     5 7 9 10 14 15 16 17 
       6             410    5.948252e+01    4.405026e-02    6.809524e+01    5.307263e+01     5 7 8 10 11 15 16 
       7             134    5.948546e+01    9.573141e-03    6.809524e+01    5.307263e+01     5 7 8 9 11 13 17 
       8             252    5.789328e+01    2.360241e-02    6.976190e+01    5.698324e+01     6 7 10 12 13 14 15 17 
       9              85    6.053515e+01    6.518730e-03    6.261905e+01    6.256983e+01     5 8 9 10 11 14 17 
      10             317    5.948546e+01    3.498624e-02    6.809524e+01    5.307263e+01     5 7 10 11 12 14 17 
      11             129    5.948840e+01    1.044210e-02    6.809524e+01    5.307263e+01     5 7 10 11 12 13 16 17 
      12             260    6.053515e+01    2.576111e-02    6.261905e+01    6.256983e+01     5 8 9 10 13 15 17 
      13              22    5.948546e+01    2.941204e-03    7.071429e+01    5.530726e+01     5 7 8 11 12 13 14 16 
      14             175    6.053515e+01    1.502667e-02    6.261905e+01    6.256983e+01     5 8 9 10 12 14 15 
      15             366    5.948546e+01    4.052094e-02    6.809524e+01    5.418994e+01     5 7 10 11 12 14 17 
      16             118    6.053515e+01    8.649447e-03    6.261905e+01    6.256983e+01     5 8 10 11 12 13 16 
      17             303    5.947663e+01    3.024834e-02    6.261905e+01    6.256983e+01     5 7 11 15 16 
      18             294    5.948252e+01    3.788079e-02    6.809524e+01    5.307263e+01     5 7 10 11 12 15 16 17 
      19             146    5.948840e+01    1.225590e-02    6.809524e+01    5.418994e+01     5 7 10 11 12 13 16 17 
      20             191    6.053515e+01    1.693470e-02    6.261905e+01    6.256983e+01     5 8 9 10 13 14 16 
gBest = 6.159366e+01

Iteration 26 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             420    5.948546e+01    6.433079e-02    6.261905e+01    6.256983e+01     5 8 9 11 13 15 17 
       2             131    6.159366e+01    1.249040e-02    6.261905e+01    6.256983e+01     5 7 11 15 16 
       3              30    5.947663e+01    3.583125e-03    7.309524e+01    5.251397e+01     3 5 6 8 12 14 15 17 
       4             249    6.053515e+01    2.310013e-02    6.809524e+01    5.418994e+01     5 7 9 11 12 14 15 16 
       5             286    5.948546e+01    3.987155e-02    6.261905e+01    6.256983e+01     5 8 11 12 13 15 
       6             190    5.948252e+01    2.008055e-02    6.261905e+01    6.256983e+01     5 10 12 14 16 17 
       7             420    5.948546e+01    6.337879e-02    6.285714e+01    6.145251e+01     6 7 8 9 10 11 
       8              28    5.789328e+01    2.837949e-03    7.214286e+01    5.530726e+01     3 6 7 11 15 16 17 
       9             159    6.053515e+01    1.542756e-02    6.809524e+01    5.307263e+01     5 7 9 10 15 16 17 
      10             274    5.948546e+01    2.638966e-02    6.261905e+01    6.256983e+01     5 8 9 11 12 14 
      11              54    5.948840e+01    5.269411e-03    6.261905e+01    6.256983e+01     5 8 9 11 13 14 16 
      12             420    6.053515e+01    5.413843e-02    6.809524e+01    5.307263e+01     5 7 9 11 14 15 16 
      13              33    5.948546e+01    3.732409e-03    6.261905e+01    6.256983e+01     5 9 13 14 15 
      14             321    6.053515e+01    3.861166e-02    6.809524e+01    5.307263e+01     5 7 9 10 11 13 15 
      15             262    5.948546e+01    2.813535e-02    6.261905e+01    6.256983e+01     5 8 9 11 12 14 
      16              23    6.053515e+01    3.933942e-03    6.880952e+01    5.027933e+01     5 7 8 11 12 13 14 
      17              42    5.947663e+01    5.298957e-03    6.261905e+01    6.256983e+01     5 8 9 10 11 12 15 
      18             267    5.948252e+01    3.382431e-02    6.261905e+01    6.256983e+01     5 8 9 11 12 16 17 
      19              67    5.948840e+01    6.129659e-03    6.261905e+01    6.256983e+01     5 8 9 11 13 14 16 
      20             420    6.053515e+01    6.894895e-02    6.261905e+01    6.256983e+01     5 7 9 11 13 15 
gBest = 6.159366e+01

Iteration 27 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             402    5.948546e+01    6.233629e-02    6.261905e+01    6.256983e+01     5 10 11 13 17 
       2             243    6.159366e+01    2.519819e-02    6.809524e+01    5.307263e+01     5 7 11 12 13 14 17 
       3             114    5.947663e+01    1.060662e-02    7.166667e+01    5.251397e+01     3 4 6 8 10 12 13 14 
       4             211    6.053515e+01    2.297479e-02    6.261905e+01    6.256983e+01     5 6 11 13 16 
       5             283    5.948546e+01    3.723234e-02    7.047619e+01    5.474860e+01     6 7 9 11 12 13 15 16 
       6             266    5.948252e+01    3.226678e-02    6.214286e+01    5.810056e+01     7 8 10 11 13 14 15 
       7             179    5.948546e+01    1.915903e-02    6.238095e+01    6.256983e+01     8 9 10 13 16 17 
       8              56    5.789328e+01    8.525044e-03    7.785714e+01    5.865922e+01     2 3 7 9 10 11 13 17 
       9             285    6.053515e+01    3.263035e-02    6.547619e+01    6.368715e+01     5 6 11 13 16 17 
      10             185    5.948546e+01    1.744196e-02    6.261905e+01    6.256983e+01     5 10 11 12 13 14 15 
      11             125    5.948840e+01    1.163699e-02    6.261905e+01    6.256983e+01     5 10 11 15 16 17 
      12             409    6.053515e+01    8.000498e-02    6.547619e+01    6.368715e+01     5 6 14 15 16 17 
      13             226    5.948546e+01    2.853158e-02    6.285714e+01    6.145251e+01     6 11 12 13 14 15 17 
      14             420    6.053515e+01    1.260348e-01    6.261905e+01    6.256983e+01     5 6 9 11 16 
      15              65    5.948546e+01    7.596063e-03    6.261905e+01    6.256983e+01     5 10 11 12 13 14 15 
      16              19    6.053515e+01    3.874539e-03    6.571429e+01    6.368715e+01     5 6 7 13 14 15 
      17             416    5.947663e+01    9.147309e-02    6.261905e+01    6.256983e+01     5 8 9 11 17 
      18             121    5.948252e+01    1.105261e-02    6.261905e+01    6.256983e+01     5 10 11 12 13 16 
      19             149    5.948840e+01    1.705600e-02    6.261905e+01    6.256983e+01     5 10 11 15 16 17 
      20             412    6.053515e+01    6.530424e-02    6.238095e+01    6.256983e+01     5 6 13 14 
gBest = 6.159366e+01

Iteration 28 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             420    5.948546e+01    7.187864e-02    6.261905e+01    6.256983e+01     5 10 12 14 15 
       2             420    6.159366e+01    6.933957e-02    6.238095e+01    6.256983e+01     5 7 10 17 
       3             107    5.947663e+01    8.440761e-03    6.761905e+01    5.865922e+01     3 8 10 12 13 15 16 17 
       4             208    6.053515e+01    2.014959e-02    6.547619e+01    6.368715e+01     5 6 11 12 13 14 15 16 17 
       5             127    5.948546e+01    1.478781e-02    6.238095e+01    6.256983e+01     6 7 9 12 14 
       6             313    5.948252e+01    1.144488e-01    6.238095e+01    6.256983e+01     7 8 11 17 
       7             222    5.948546e+01    4.904474e-02    6.238095e+01    6.256983e+01     8 10 11 13 16 17 
       8             420    5.789328e+01    5.483447e-02    8.404762e+01    4.413408e+01     2 3 6 7 9 10 13 14 15 
       9              71    6.053515e+01    5.842910e-03    6.547619e+01    5.754190e+01     5 6 11 12 13 14 16 
      10             420    5.948546e+01    7.815230e-02    6.261905e+01    6.256983e+01     5 10 11 13 15 16 
      11             204    5.948840e+01    2.040307e-02    6.261905e+01    6.256983e+01     5 10 13 14 15 16 17 
      12             187    6.053515e+01    1.723887e-02    6.547619e+01    6.368715e+01     5 6 12 13 14 15 17 
      13             244    5.948546e+01    2.605782e-02    7.547619e+01    5.865922e+01     7 8 9 10 11 12 13 15 17 
      14              14    6.053515e+01    2.961730e-03              65    6.033520e+01     5 6 9 11 12 13 
      15             336    5.948546e+01    4.549582e-02    6.261905e+01    6.256983e+01     5 10 11 13 15 16 
      16             420    6.053515e+01    5.425164e-02    7.238095e+01    5.195531e+01     5 6 7 11 12 13 16 17 
      17             382    5.947663e+01    4.962166e-02              75    5.698324e+01     5 8 9 12 13 14 15 16 17 
      18             420    5.948252e+01    9.694839e-02    6.261905e+01    6.256983e+01     5 10 11 14 15 
      19             228    5.948840e+01    2.983408e-02    6.261905e+01    6.256983e+01     5 10 13 14 15 16 17 
      20             420    6.053515e+01    7.776230e-02    6.261905e+01    6.256983e+01     5 6 11 15 17 
gBest = 6.159366e+01

Iteration 29 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              24    5.948546e+01    6.028893e-03    6.261905e+01    6.256983e+01     5 9 10 12 14 15 16 17 
       2             420    6.159366e+01    7.860668e-02    6.261905e+01    6.256983e+01     5 7 11 14 17 
       3             175    5.947663e+01    1.719035e-02    7.809524e+01    5.810056e+01     3 4 7 9 10 13 15 16 17 
       4             387    6.053515e+01    6.526848e-02    6.261905e+01    6.256983e+01     5 7 8 9 11 14 
       5              10    5.948546e+01    2.754288e-03    6.523810e+01    6.145251e+01     6 7 8 9 12 13 14 15 16 17 
       6             368    5.948252e+01    4.306094e-02    6.238095e+01    6.256983e+01     6 8 11 12 15 
       7             285    5.948546e+01    5.187025e-02    7.071429e+01    5.698324e+01     7 8 9 10 11 12 14 15 
       8             141    5.789328e+01    2.122973e-02    7.714286e+01    5.530726e+01     2 4 6 8 9 11 14 15 16 17 
       9              27    6.053515e+01    6.835648e-03    7.166667e+01    5.865922e+01     5 7 8 9 11 12 14 15 16 
      10             420    5.948546e+01    8.820035e-02    6.261905e+01    6.256983e+01     5 9 10 11 13 15 17 
      11             359    5.948840e+01    8.620057e-02    6.261905e+01    6.256983e+01     5 9 10 12 14 15 16 
      12             242    6.053515e+01    1.018701e-01    6.261905e+01    6.256983e+01     5 7 8 9 16 17 
      13              82    5.948546e+01    2.516305e-02    6.738095e+01    5.530726e+01     6 8 9 10 13 15 16 17 
      14             138    6.053515e+01    1.762048e-02    6.261905e+01    6.256983e+01     5 6 12 14 15 
      15             381    5.948546e+01    1.077864e-01    6.261905e+01    6.256983e+01     5 9 10 11 13 15 17 
      16             394    6.053515e+01    6.454943e-02    6.547619e+01    6.368715e+01     5 6 8 13 15 17 
      17             356    5.947663e+01    4.121915e-02    6.619048e+01    5.754190e+01     5 8 9 11 14 15 16 17 
      18              14    5.948252e+01    4.843019e-03    6.261905e+01    6.256983e+01     5 9 10 11 14 16 17 
      19             394    5.948840e+01    5.615812e-02    6.261905e+01    6.256983e+01     5 9 10 12 14 15 16 
      20             412    6.053515e+01    5.539086e-02    7.142857e+01    5.418994e+01     5 7 8 9 14 15 16 17 
gBest = 6.159366e+01

Iteration 30 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              18    5.948546e+01    3.628843e-03    6.261905e+01    6.256983e+01     5 8 9 14 16 
       2             138    6.159366e+01    1.106940e-02    6.261905e+01    6.256983e+01     5 7 11 16 17 
       3             289    5.947663e+01    4.842303e-02    7.523810e+01    5.977654e+01     2 4 8 9 11 12 13 14 
       4             182    6.053515e+01    1.569627e-02    6.261905e+01    6.256983e+01     5 7 9 10 11 16 
       5             211    5.948546e+01    4.076197e-02    6.261905e+01    6.256983e+01     5 9 10 11 12 16 
       6             356    5.948252e+01    5.313885e-02    7.261905e+01    5.418994e+01     6 7 8 9 10 14 15 16 
       7             371    5.948546e+01    5.896963e-02    7.238095e+01    5.418994e+01     6 7 8 11 13 14 16 17 
       8             319    5.789328e+01    4.652588e-02    6.714286e+01    5.921788e+01     3 4 9 11 15 16 
       9              70    6.053515e+01    6.051907e-03    6.809524e+01    5.418994e+01     5 7 9 10 11 12 17 
      10             206    5.948546e+01    3.114404e-02    6.238095e+01    6.256983e+01     5 8 9 12 
      11             234    5.948840e+01    3.733279e-02    6.261905e+01    6.256983e+01     5 8 9 14 15 17 
      12             420    6.053515e+01    6.822554e-02    6.809524e+01    5.418994e+01     5 7 9 10 13 14 17 
      13             305    5.948546e+01    7.227176e-02    6.238095e+01    6.256983e+01     5 12 17 
      14             390    6.053515e+01    5.703112e-02    6.261905e+01    6.256983e+01     5 7 8 11 16 
      15             120    5.948546e+01    1.314507e-02    6.238095e+01    6.256983e+01     5 8 9 12 
      16             420    6.053515e+01    5.237035e-02    7.190476e+01    5.307263e+01     5 7 8 9 13 14 16 17 
      17             374    5.947663e+01    6.540066e-02    6.261905e+01    6.256983e+01     5 8 9 10 11 16 17 
      18             420    5.948252e+01    9.237190e-02    6.261905e+01    6.256983e+01     5 8 9 13 14 17 
      19             255    5.948840e+01    5.590713e-02    6.261905e+01    6.256983e+01     5 8 9 14 15 17 
      20             398    6.053515e+01    8.453108e-02    6.261905e+01    6.256983e+01     5 7 9 10 12 17 
gBest = 6.159366e+01

Iteration 31 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             266    5.948546e+01    2.894024e-02    6.261905e+01    6.256983e+01     5 8 11 13 14 16 17 
       2             404    6.159366e+01    5.426843e-02    6.809524e+01    5.418994e+01     5 7 11 12 15 16 17 
       3             420    5.947663e+01    6.195500e-02    8.880952e+01    3.743017e+01     1 5 6 7 8 9 12 17 
       4              29    6.053515e+01    4.418804e-03    6.261905e+01    6.256983e+01     5 7 8 10 13 15 
       5              25    5.948546e+01    4.637753e-03    6.261905e+01    6.256983e+01     5 11 12 13 14 17 
       6             189    5.948252e+01    3.274636e-02    6.285714e+01    6.145251e+01     6 7 10 11 16 17 
       7             270    5.948546e+01    5.913757e-02    6.285714e+01    6.145251e+01     6 8 10 11 12 14 17 
       8              24    5.789328e+01    3.800208e-03    6.904762e+01    5.754190e+01     3 4 5 6 8 14 15 17 
       9              65    6.053515e+01    6.159516e-03    7.166667e+01    5.195531e+01     5 7 8 10 13 15 16 17 
      10             390    5.948546e+01    5.737602e-02    6.261905e+01    6.256983e+01     5 8 11 12 13 16 17 
      11             420    5.948840e+01    8.553035e-02    6.261905e+01    6.256983e+01     5 8 11 13 15 17 
      12             208    6.053515e+01    2.020527e-02    7.166667e+01    5.307263e+01     5 7 8 11 12 14 15 17 
      13             335    5.948546e+01    4.532757e-02    6.952381e+01    5.586592e+01     6 7 9 10 12 14 15 17 
      14             116    6.053515e+01    1.385386e-02    7.190476e+01    5.139665e+01     5 7 8 9 13 14 15 16 
      15             339    5.948546e+01    5.909621e-02    6.261905e+01    6.256983e+01     5 8 11 12 13 16 17 
      16              86    6.053515e+01    1.211657e-02    6.547619e+01    6.368715e+01     5 6 10 12 13 15 17 
      17             135    5.947663e+01    1.372168e-02              75    5.698324e+01     5 8 9 10 12 13 15 16 17 
      18             420    5.948252e+01    8.212232e-02    6.261905e+01    6.256983e+01     5 8 11 12 14 15 17 
      19             420    5.948840e+01    8.002239e-02    6.261905e+01    6.256983e+01     5 8 11 13 15 17 
      20             352    6.053515e+01    4.671404e-02    6.809524e+01    5.307263e+01     5 7 8 11 12 13 16 
gBest = 6.159366e+01

Iteration 32 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             288    5.948546e+01    3.103426e-02    6.261905e+01    6.256983e+01     5 9 11 13 15 16 
       2             402    6.159366e+01    5.139192e-02    6.809524e+01    5.418994e+01     5 7 11 12 14 15 16 17 
       3             420    5.947663e+01    4.803458e-02    7.952381e+01    5.307263e+01     2 3 6 8 9 11 12 13 14 15 16 
       4             339    6.053515e+01    6.493041e-02    7.904762e+01    5.251397e+01     5 7 8 9 10 12 13 14 16 
       5             419    5.948546e+01    9.383178e-02    7.214286e+01    5.363128e+01     6 7 8 11 12 13 14 16 17 
       6             420    5.948252e+01    6.050508e-02    6.285714e+01    6.145251e+01     6 10 11 13 14 15 17 
       7             420    5.948546e+01    9.413439e-02    6.238095e+01    6.256983e+01     7 8 14 15 16 17 
       8             420    5.789328e+01    8.864540e-02    9.404762e+01    3.910615e+01     2 4 6 7 8 9 11 12 13 14 15 17 
       9             420    6.053515e+01    5.947035e-02    8.190476e+01    4.413408e+01     5 7 8 9 10 12 13 14 15 16 17 
      10               7    5.948546e+01    3.580637e-03    6.261905e+01    6.256983e+01     5 9 11 12 13 14 16 17 
      11             420    5.948840e+01    8.675385e-02    6.261905e+01    6.256983e+01     5 9 11 14 15 17 
      12             418    6.053515e+01    6.308178e-02    7.833333e+01    5.083799e+01     5 7 8 9 11 12 13 14 15 16 17 
      13             306    5.948546e+01    9.177197e-02    6.238095e+01    6.256983e+01     6 8 11 
      14             105    6.053515e+01    2.522836e-02    6.261905e+01    6.256983e+01     5 6 10 14 15 
      15             420    5.948546e+01    1.001384e-01    6.261905e+01    6.256983e+01     5 9 11 12 13 14 16 
      16              29    6.053515e+01    4.626868e-03              70    5.195531e+01     5 6 8 10 11 12 13 15 
      17             123    5.947663e+01    1.607352e-02    6.261905e+01    6.256983e+01     5 8 9 11 12 15 
      18              63    5.948252e+01    7.633384e-03    6.261905e+01    6.256983e+01     5 9 11 12 13 16 
      19             420    5.948840e+01    8.567590e-02    6.261905e+01    6.256983e+01     5 9 11 14 15 17 
      20             420    6.053515e+01    4.822492e-02    7.238095e+01    5.251397e+01     5 7 8 9 10 15 16 17 
gBest = 6.159366e+01

Iteration 33 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             418    5.948546e+01    7.612515e-02    6.261905e+01    6.256983e+01     5 9 12 15 17 
       2              94    6.159366e+01    7.982024e-03    6.261905e+01    6.256983e+01     5 7 11 12 16 17 
       3             140    5.947663e+01    1.435800e-02    8.071429e+01    4.916201e+01     2 3 5 6 8 10 11 
       4             420    6.053515e+01    6.090783e-02    8.190476e+01    4.469274e+01     5 7 8 9 10 11 12 14 16 17 
       5               6    5.948546e+01    2.075046e-03    6.261905e+01    5.977654e+01     6 7 8 12 15 16 
       6              62    5.948252e+01    9.570964e-03    6.238095e+01    6.256983e+01     6 12 13 14 17 
       7              13    5.948546e+01    2.743403e-03    6.214286e+01    5.810056e+01     7 9 12 13 14 15 16 17 
       8             217    5.789328e+01    2.464366e-02    8.595238e+01    4.413408e+01     2 4 5 6 7 8 10 13 16 17 
       9             366    6.053515e+01    4.844263e-02    8.190476e+01    4.357542e+01     5 7 8 9 10 11 12 13 14 15 16 
      10             169    5.948546e+01    1.512961e-02    6.261905e+01    6.256983e+01     5 9 11 14 15 16 17 
      11             357    5.948840e+01    4.117312e-02    6.261905e+01    6.256983e+01     5 9 13 14 15 16 17 
      12             212    6.053515e+01    2.243550e-02    7.142857e+01    5.307263e+01     5 7 8 9 10 12 15 16 
      13             170    5.948546e+01    1.516849e-02    6.285714e+01    6.145251e+01     6 9 10 12 14 15 16 17 
      14             420    6.053515e+01    5.952198e-02    6.547619e+01    6.368715e+01     5 6 10 11 13 14 16 17 
      15              95    5.948546e+01    6.913400e-03    6.261905e+01    6.256983e+01     5 9 11 14 15 16 17 
      16             131    6.053515e+01    1.013731e-02    6.547619e+01    6.368715e+01     5 6 8 9 11 13 15 
      17             136    5.947663e+01    9.487925e-03    6.261905e+01    6.256983e+01     5 8 9 11 17 
      18             357    5.948252e+01    4.723654e-02    6.238095e+01    6.256983e+01     5 9 11 15 
      19             388    5.948840e+01    6.392306e-02    6.261905e+01    6.256983e+01     5 9 13 14 15 16 17 
      20              73    6.053515e+01    6.085807e-03    7.166667e+01    5.307263e+01     5 7 8 9 10 12 13 17 
gBest = 6.159366e+01

Iteration 34 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              26    5.948546e+01    4.265477e-03    6.261905e+01    6.256983e+01     5 8 9 11 13 14 16 
       2             132    6.159366e+01    1.513645e-02    6.261905e+01    6.256983e+01     5 7 11 13 17 
       3             282    5.947663e+01    3.992318e-02    7.904762e+01    5.139665e+01     2 3 6 8 9 11 14 15 16 
