Building classifier model for 4 classes...
Start at 20-Jun-2017 15:09:56
Initialization
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       2             156    4.859095e+01    1.491502e-02    7.790974e+01    4.775281e+01     1 2 3 9 10 11 12 13 
       3             363    4.806312e+01    4.845880e-02    8.361045e+01    4.887640e+01     1 2 4 6 11 13 14 
       4             244    4.752353e+01    2.917754e-02    8.836105e+01    4.382022e+01     1 3 5 6 8 9 10 11 12 14 16 
       5             307    4.752059e+01    3.870310e-02    8.693587e+01    4.157303e+01     1 3 5 7 8 11 12 15 16 17 
       6             158    4.752647e+01    1.724913e-02    8.384798e+01    4.494382e+01     1 2 4 5 7 9 10 11 16 
       7             168    4.860859e+01    1.728334e-02    7.814727e+01    4.887640e+01     1 2 3 13 16 
       8             232    4.912465e+01    2.880029e-02    7.790974e+01    4.887640e+01     1 2 3 8 9 
       9             421    4.699865e+01    6.525790e-02    8.931116e+01    3.988764e+01     1 2 4 5 7 9 13 16 
      10             175    4.752353e+01    2.128602e-02    8.479810e+01    4.157303e+01     1 4 5 6 7 8 9 12 13 14 
      11             401    4.699276e+01    4.500163e-02    7.933492e+01    4.887640e+01     1 2 4 9 10 12 13 15 16 
      12             136    4.752059e+01    1.218281e-02    8.242280e+01    4.719101e+01     1 2 4 5 7 8 10 11 13 
      13             421    4.752647e+01    5.286641e-02    7.600950e+01    4.438202e+01     1 3 7 9 10 13 16 17 
      14             421    4.591946e+01    5.476760e-02    7.315914e+01    4.494382e+01     1 4 9 12 14 17 
      15             421    4.539752e+01    5.960813e-02    7.933492e+01    4.719101e+01     1 3 4 5 10 15 16 17 
      16             421    4.486087e+01    8.806600e-02    9.596200e+01    2.977528e+01     1 2 4 5 7 9 10 11 14 17 
      17             421    4.645317e+01    5.752375e-02    7.885986e+01    4.438202e+01     1 3 5 8 11 12 13 15 17 
      18              95    4.913054e+01    9.445939e-03    8.028504e+01    4.887640e+01     1 2 3 8 12 13 15 17 
      19             174    4.645611e+01    1.772746e-02    8.384798e+01    4.662921e+01     1 2 3 5 6 10 14 15 
      20             120    4.699276e+01    1.067753e-02    7.957245e+01    4.606742e+01     1 2 3 6 7 9 12 15 16 
gBest = 4.913054e+01

Iteration 20 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    5.145909e-02    7.315914e+01    4.494382e+01     1 4 9 10 12 14 15 
       2             224    4.859095e+01    2.693579e-02    7.743468e+01              50     1 2 3 8 11 17 
       3             180    4.806312e+01    2.465983e-02    8.147268e+01    4.213483e+01     1 3 5 7 11 14 15 
       4               8    4.752353e+01    2.873715e-03    6.389549e+01    4.213483e+01     1 3 4 5 6 8 13 17 
       5             365    4.752059e+01    6.702723e-02    8.812352e+01    4.044944e+01     1 3 4 5 7 8 17 
       6               4    4.752647e+01    2.707637e-03    6.223278e+01    4.494382e+01     1 2 4 5 10 12 13 14 17 
       7             282    4.860859e+01    3.740557e-02    7.743468e+01              50     1 2 3 11 16 17 
       8             378    4.912465e+01    6.696907e-02    8.669834e+01    4.101124e+01     1 2 4 5 6 8 9 14 17 
       9             341    4.699865e+01    5.385044e-02    8.289786e+01    4.831461e+01     1 2 4 5 10 11 12 16 17 
      10             421    4.752353e+01    6.095542e-02    8.859857e+01    4.494382e+01     1 3 4 6 10 11 12 13 15 16 17 
      11             392    4.699276e+01    5.180525e-02    8.361045e+01    4.269663e+01     1 2 4 7 8 9 10 11 15 
      12             175    4.752059e+01    2.087051e-02    8.456057e+01    4.325843e+01     1 2 4 5 6 7 13 
      13             207    4.752647e+01    2.451273e-02    8.337292e+01    4.494382e+01     1 3 4 6 8 9 11 12 15 
      14             421    4.591946e+01    5.912389e-02    8.907363e+01    4.269663e+01     1 5 6 7 10 11 12 13 14 15 17 
      15              15    4.539752e+01    2.455720e-03    6.413302e+01    4.719101e+01     1 2 7 10 13 14 15 17 
      16              53    4.753235e+01    6.245665e-03    7.600950e+01              50     1 2 4 5 10 17 
      17             347    4.645317e+01    4.619466e-02    7.933492e+01    4.662921e+01     1 2 6 8 9 12 13 15 16 17 
      18             211    4.913054e+01    2.501190e-02    8.218527e+01              50     1 2 3 8 9 10 11 12 13 14 17 
      19             341    4.645611e+01    4.130188e-02    8.004751e+01    4.775281e+01     1 2 3 8 10 11 12 16 
      20             346    4.699276e+01    4.689350e-02    8.028504e+01    4.775281e+01     1 2 3 9 11 12 13 14 16 
gBest = 4.913054e+01

Iteration 21 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    6.535618e-02    8.337292e+01    4.213483e+01     1 3 5 7 9 12 13 17 
       2              90    4.859095e+01    8.563609e-03    7.790974e+01    4.887640e+01     1 2 3 9 11 16 17 
       3             421    4.806312e+01    7.354938e-02    8.693587e+01    4.213483e+01     1 4 5 7 9 11 13 16 17 
       4             278    4.752353e+01    3.220085e-02    8.052257e+01    4.831461e+01     1 2 8 9 10 11 12 14 15 16 
       5             333    4.752059e+01    3.974591e-02    6.484561e+01    4.494382e+01     1 2 9 11 13 15 16 
       6             264    4.752647e+01    3.502076e-02    8.266033e+01    4.887640e+01     1 2 4 6 9 11 12 13 14 16 17 
       7              84    4.860859e+01    7.494985e-03    7.767221e+01    4.943820e+01     1 2 3 11 12 
       8              81    4.912465e+01    7.571804e-03    7.933492e+01    4.719101e+01     1 2 3 8 12 13 15 16 17 
       9             412    4.699865e+01    5.567325e-02    8.408551e+01    4.606742e+01     1 2 4 6 9 11 12 14 15 16 
      10             412    4.752353e+01    6.558571e-02    9.121140e+01    3.932584e+01     1 3 4 5 7 8 9 13 17 
      11              35    4.805724e+01    4.340118e-03    7.220903e+01    5.056180e+01     1 2 4 5 8 9 13 15 17 
      12             111    4.752059e+01    1.242353e-02    8.028504e+01    4.662921e+01     1 2 4 5 6 7 10 12 13 14 15 17 
      13             305    4.752647e+01    4.167385e-02    8.289786e+01    3.988764e+01     1 3 4 5 6 8 12 
      14             421    4.591946e+01    5.612359e-02    8.764846e+01    4.157303e+01     1 3 6 7 8 9 10 15 
      15             293    4.539752e+01    4.754475e-02    9.097387e+01    3.988764e+01     1 2 5 7 9 10 12 13 14 15 17 
      16             181    4.753235e+01    2.303731e-02    8.551069e+01    4.213483e+01     1 2 4 5 7 9 12 14 15 17 
      17               2    4.645317e+01    2.174880e-03    5.130641e+01    4.213483e+01     1 2 6 9 10 12 13 14 15 17 
      18              75    4.913054e+01    6.774068e-03    7.743468e+01    4.831461e+01     1 2 3 10 11 12 13 
      19              48    4.645611e+01    5.241109e-03    7.315914e+01    4.775281e+01     1 2 3 6 7 13 15 16 17 
      20             297    4.699276e+01    3.936648e-02    8.408551e+01    4.382022e+01     1 2 3 7 8 12 13 14 
gBest = 4.913054e+01

Iteration 22 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    6.053120e-02    8.717340e+01    3.988764e+01     1 3 5 7 9 10 11 12 15 
       2              37    4.913348e+01    4.465144e-03    7.909739e+01    5.168539e+01     1 2 3 10 14 16 
       3              60    4.806312e+01    6.079587e-03    7.909739e+01    4.606742e+01     1 3 4 8 10 12 13 15 16 17 
       4             145    4.752353e+01    1.641159e-02    8.289786e+01    4.943820e+01     1 2 6 7 8 10 12 14 17 
       5             233    4.752059e+01    3.876810e-02    8.741093e+01    3.820225e+01     1 2 6 7 10 11 12 13 14 16 
       6             228    4.752647e+01    3.501672e-02    8.788599e+01    4.325843e+01     1 2 4 6 7 9 11 13 
       7             116    4.860859e+01    1.072947e-02    7.814727e+01    4.831461e+01     1 2 3 11 12 13 17 
       8             228    4.912465e+01    2.687919e-02    8.764846e+01    3.876404e+01     1 2 3 7 8 9 10 12 13 17 
       9              43    4.699865e+01    4.538853e-03    7.244656e+01    4.550562e+01     1 2 4 6 7 10 11 12 14 16 
      10              89    4.752353e+01    7.289098e-03    6.484561e+01    4.494382e+01     1 2 8 9 10 15 17 
      11             321    4.805724e+01    3.525059e-02    7.767221e+01    4.831461e+01     1 2 3 10 13 15 16 17 
      12             315    4.752059e+01    4.669974e-02    9.002375e+01    4.157303e+01     1 2 4 5 6 7 11 12 13 16 
      13             193    4.752647e+01    2.253098e-02    7.197150e+01    4.213483e+01     1 2 7 8 9 11 13 
      14             421    4.645905e+01    5.496633e-02    7.529691e+01    4.887640e+01     1 3 5 10 11 12 14 16 
      15             397    4.592829e+01    5.221142e-02    7.885986e+01    4.831461e+01     1 2 4 8 10 13 16 
      16             399    4.753235e+01    6.847186e-02    9.667458e+01    3.595506e+01     1 2 4 5 6 8 9 10 11 12 16 17 
      17             129    4.645317e+01    1.390953e-02    7.885986e+01    4.887640e+01     1 2 7 9 11 12 13 14 15 16 
      18             421    4.913054e+01    7.896559e-02             100    3.258427e+01     1 2 4 5 6 7 8 10 11 13 14 15 16 17 
      19             421    4.645611e+01    6.359308e-02    9.049881e+01    3.988764e+01     1 2 3 5 7 12 13 14 15 
      20             376    4.699276e+01    5.469140e-02    8.931116e+01    3.988764e+01     1 2 3 6 8 10 12 15 16 17 
gBest = 4.913348e+01

Iteration 23 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    5.692382e-02    8.313539e+01    3.988764e+01     1 3 6 7 10 12 14 16 17 
       2               5    4.913348e+01    2.732828e-03    6.033254e+01    4.269663e+01     1 2 3 13 14 16 17 
       3             321    4.806312e+01    4.277170e-02    8.242280e+01    3.820225e+01     1 3 5 7 10 13 16 17 
       4             421    4.752353e+01    5.534825e-02    8.242280e+01    4.157303e+01     1 3 5 6 8 11 12 13 14 17 
       5               3    4.752059e+01    1.812555e-03    5.368171e+01    4.494382e+01     1 3 5 7 8 13 15 16 
       6             200    4.752647e+01    2.502496e-02    8.503563e+01    4.157303e+01     1 2 4 7 8 10 12 13 14 16 
       7              89    4.860859e+01    8.888301e-03    7.743468e+01              50     1 2 3 12 16 17 
       8             275    4.912465e+01    4.084221e-02    8.432304e+01    4.719101e+01     1 2 3 6 8 11 14 17 
       9             421    4.699865e+01    6.048673e-02    8.836105e+01    4.044944e+01     1 2 4 7 9 10 11 12 15 16 17 
      10             358    4.752353e+01    3.598146e-02    7.268409e+01    4.382022e+01     1 3 10 13 16 
      11             421    4.805724e+01    7.826302e-02             100    2.359551e+01     1 2 4 5 6 7 9 10 11 12 13 16 
      12             312    4.752059e+01    4.095822e-02    9.144893e+01    3.707865e+01     1 2 4 5 7 8 9 12 13 15 17 
      13             421    4.752647e+01    5.751629e-02    8.859857e+01    3.820225e+01     1 3 7 8 9 10 11 12 14 15 
      14             421    4.645905e+01    5.121060e-02    6.627078e+01    4.438202e+01     1 5 9 14 16 17 
      15             421    4.592829e+01    7.247018e-02    9.714964e+01    3.314607e+01     1 2 4 6 8 9 10 11 12 14 15 16 
      16             130    4.753235e+01    1.152658e-02    8.242280e+01    4.606742e+01     1 2 4 5 7 8 9 13 14 15 16 
      17             421    4.645317e+01    5.734679e-02    7.482185e+01    4.550562e+01     1 3 6 9 10 12 14 17 
      18             239    4.913054e+01    3.379570e-02    8.812352e+01    4.157303e+01     1 2 4 5 6 7 8 9 12 15 16 
      19             257    4.645611e+01    2.996221e-02    8.218527e+01    4.775281e+01     1 2 3 4 8 10 11 12 16 17 
      20             163    4.699570e+01    1.636898e-02    8.147268e+01    4.943820e+01     1 2 3 5 8 11 13 
gBest = 4.913348e+01

Iteration 24 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    4.848586e-02    6.627078e+01    4.438202e+01     1 5 7 8 12 15 
       2             306    4.913348e+01    3.941437e-02    9.596200e+01    3.426966e+01     1 2 4 5 6 7 8 9 10 11 12 14 15 16 17 
       3              84    4.806312e+01    7.226896e-03    8.004751e+01    4.775281e+01     1 3 6 8 10 11 12 14 16 17 
       4              29    4.752353e+01    3.305083e-03    6.745843e+01    4.606742e+01     1 4 5 6 7 10 12 13 15 
       5             149    4.752059e+01    1.334318e-02    8.171021e+01    4.101124e+01     1 4 5 7 8 10 12 13 
       6              71    4.805724e+01    7.049621e-03    7.909739e+01    5.056180e+01     1 2 4 8 9 12 13 14 16 
       7             212    4.860859e+01    2.626059e-02    8.764846e+01    4.269663e+01     1 2 4 5 6 7 8 9 10 11 12 13 15 
       8             405    4.912465e+01    5.817656e-02    8.836105e+01    4.438202e+01     1 2 3 6 8 10 11 13 14 15 
       9              23    4.699865e+01    2.988166e-03    7.315914e+01    4.719101e+01     1 2 4 8 12 13 15 16 17 
      10              73    4.752353e+01    7.119287e-03    6.888361e+01    4.382022e+01     1 5 6 8 11 12 14 
      11             230    4.805724e+01    3.185159e-02    8.836105e+01    4.606742e+01     1 2 4 5 6 8 10 11 14 15 16 
      12             407    4.752059e+01    5.811716e-02    9.073634e+01    3.988764e+01     1 2 4 5 7 11 13 15 16 17 
      13             314    4.752647e+01    2.933989e-02    7.387173e+01    4.494382e+01     1 4 8 9 10 13 14 17 
      14             278    4.645905e+01    3.164943e-02    7.719715e+01    4.887640e+01     1 2 4 9 10 11 13 14 
      15             421    4.592829e+01    6.324848e-02    8.337292e+01    4.550562e+01     1 2 4 5 9 12 14 15 16 17 
      16             409    4.753235e+01    6.163684e-02    8.764846e+01    4.269663e+01     1 2 4 5 8 9 10 12 13 14 17 
      17             355    4.645317e+01    4.251326e-02    7.505938e+01    4.382022e+01     1 4 6 9 10 14 15 17 
      18              48    4.913054e+01    4.973020e-03    7.339667e+01    4.943820e+01     1 2 4 5 6 7 8 9 10 12 
      19             347    4.645611e+01    6.072340e-02    9.073634e+01    4.213483e+01     1 2 3 4 6 9 10 12 13 17 
      20             237    4.699570e+01    3.463324e-02    8.954869e+01    3.595506e+01     1 2 3 5 7 9 10 11 12 13 15 16 
gBest = 4.913348e+01

Iteration 25 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    6.510893e-02    5.866983e+01    3.932584e+01     1 4 10 
       2             421    4.913348e+01    5.791282e-02    7.909739e+01    4.775281e+01     1 2 3 11 13 16 17 
       3             125    4.806312e+01    1.501174e-02    8.028504e+01    4.213483e+01     1 4 5 7 10 12 16 
       4             412    4.752353e+01    6.993920e-02    8.622328e+01    4.213483e+01     1 4 5 6 10 12 13 15 16 17 
       5             350    4.752059e+01    5.261853e-02    7.505938e+01    4.494382e+01     1 4 5 8 11 14 16 
       6             335    4.805724e+01    4.997621e-02    7.862233e+01              50     1 2 4 8 9 11 12 14 15 
       7              18    4.860859e+01    3.450946e-03    6.603325e+01    4.719101e+01     1 2 4 5 6 7 8 9 10 11 12 14 15 17 
       8              56    4.912465e+01    7.051487e-03    7.529691e+01    5.168539e+01     1 2 3 7 8 9 10 11 15 16 17 
       9             107    4.806312e+01    9.594912e-03    7.814727e+01    5.056180e+01     1 2 4 10 11 13 16 
      10             421    4.752353e+01    7.615718e-02    7.268409e+01    4.157303e+01     1 5 7 9 10 11 12 13 
      11             383    4.805724e+01    7.474147e-02    8.836105e+01    4.438202e+01     1 2 4 5 8 9 10 12 15 16 17 
      12             394    4.752059e+01    7.975741e-02    9.406176e+01    3.595506e+01     1 2 4 5 7 10 12 15 16 17 
      13              81    4.752647e+01    1.124885e-02    7.529691e+01    4.775281e+01     1 5 6 7 8 10 13 14 15 16 
      14             421    4.645905e+01    9.953722e-02             100    3.258427e+01     1 2 4 5 6 7 8 9 12 13 14 15 16 17 
      15             418    4.592829e+01    8.903914e-02    8.669834e+01    4.606742e+01     1 2 4 6 8 10 12 13 14 16 
      16             339    4.753235e+01    6.252352e-02    8.194774e+01    4.831461e+01     1 2 4 5 11 14 15 16 17 
      17             327    4.645317e+01    8.174787e-02    9.192399e+01    3.988764e+01     1 4 6 7 9 10 11 13 16 17 
      18             369    4.913054e+01    6.374609e-02    8.076010e+01    4.494382e+01     1 2 3 10 12 13 14 15 16 17 
      19             145    4.645611e+01    1.704884e-02    8.479810e+01    4.213483e+01     1 2 3 4 7 10 11 15 17 
      20             407    4.699570e+01    6.112989e-02    8.883610e+01    4.213483e+01     1 2 3 5 8 9 10 11 15 17 
gBest = 4.913348e+01

Iteration 26 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    8.204923e-02    9.976247e+01    2.640449e+01     1 3 4 5 6 7 8 9 12 14 15 16 17 
       2             412    4.913348e+01    5.630087e-02    7.909739e+01    4.775281e+01     1 2 3 10 11 12 14 15 17 
       3             247    4.806312e+01    3.333167e-02    8.978622e+01    4.213483e+01     1 2 4 5 7 8 9 14 15 16 17 
       4             109    4.752353e+01    9.702210e-03    7.862233e+01    4.550562e+01     1 2 3 6 7 8 9 11 13 14 16 
       5             117    4.752059e+01    1.092727e-02    8.361045e+01    4.831461e+01     1 2 3 6 7 8 9 10 11 12 13 14 15 16 17 
       6             156    4.805724e+01    1.537095e-02    7.767221e+01    4.943820e+01     1 2 3 8 9 16 
       7             274    4.860859e+01    2.992147e-02    7.838480e+01    4.887640e+01     1 2 3 10 13 14 15 16 17 
       8             155    4.912465e+01    1.952322e-02    8.361045e+01    4.887640e+01     1 2 4 5 6 7 9 10 11 15 16 17 
       9              59    4.806312e+01    6.142722e-03    7.933492e+01              50     1 2 3 8 11 12 15 16 17 
      10             421    4.752353e+01    6.231950e-02    8.954869e+01    4.044944e+01     1 2 3 5 8 9 10 11 12 13 15 
      11              25    4.805724e+01    3.691978e-03    7.149644e+01    4.831461e+01     1 2 4 5 6 7 10 11 12 13 14 16 
      12              30    4.752353e+01    3.502263e-03    7.434679e+01              50     1 2 3 8 11 12 13 14 17 
      13              51    4.752647e+01    5.097423e-03    7.529691e+01              50     1 2 3 5 8 11 12 13 15 17 
      14             203    4.645905e+01    2.172485e-02    7.814727e+01    4.662921e+01     1 2 6 8 9 11 13 16 
      15             203    4.698982e+01    2.331846e-02    8.598575e+01    4.943820e+01     1 2 4 5 6 9 11 15 16 
      16               3    4.753235e+01    2.308302e-03    4.916865e+01    4.325843e+01     1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
      17              18    4.645317e+01    2.664718e-03    6.817102e+01    4.662921e+01     1 2 3 5 7 8 9 15 
      18             370    4.913054e+01    3.913913e-02    7.790974e+01    4.831461e+01     1 2 3 9 12 16 17 
      19             360    4.645611e+01    5.076244e-02    8.574822e+01    4.269663e+01     1 2 4 5 6 10 12 15 
      20             175    4.699570e+01    1.741490e-02    8.503563e+01    4.438202e+01     1 2 4 5 6 7 10 12 15 16 
gBest = 4.913348e+01

Iteration 27 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    5.784098e-02    8.218527e+01    4.662921e+01     1 2 4 6 9 13 14 
       2             421    4.913348e+01    4.508187e-02    7.885986e+01    4.887640e+01     1 2 3 11 12 13 16 
       3             159    4.806312e+01    1.578864e-02    8.574822e+01    4.606742e+01     1 3 4 6 8 10 12 14 15 17 
       4             421    4.752353e+01    7.200398e-02    9.643705e+01    3.764045e+01     1 3 4 5 7 8 9 10 11 17 
       5             403    4.752059e+01    5.834015e-02    8.836105e+01    4.157303e+01     1 3 4 5 7 11 12 13 14 16 17 
       6             304    4.805724e+01    4.350724e-02    9.263658e+01    3.988764e+01     1 2 4 6 7 8 10 11 12 13 17 
       7             111    4.860859e+01    8.632342e-03    7.790974e+01              50     1 2 3 12 13 14 15 16 
       8              29    4.912465e+01    4.644906e-03    6.935867e+01    4.606742e+01     1 2 3 7 9 10 14 
       9             161    4.806312e+01    2.374734e-02    8.289786e+01    4.157303e+01     1 2 4 6 7 8 13 15 
      10             421    4.752353e+01    6.924161e-02    8.076010e+01    4.325843e+01     1 3 4 7 9 10 14 17 
      11             243    4.965248e+01    4.165456e-02    8.978622e+01    5.224719e+01     1 2 4 5 6 8 10 11 14 16 17 
      12             421    4.752353e+01    5.624551e-02    8.859857e+01    4.325843e+01     1 2 3 6 10 11 14 15 16 17 
      13              21    4.752647e+01    3.202451e-03    6.769596e+01    4.662921e+01     1 3 4 6 8 11 13 15 16 
      14             365    4.645905e+01    5.318488e-02    8.883610e+01    4.157303e+01     1 3 5 6 7 8 10 11 16 
      15             275    4.698982e+01    4.117468e-02    8.456057e+01    4.662921e+01     1 2 3 6 9 11 13 15 17 
      16               4    4.753235e+01    2.085932e-03    6.057007e+01    4.494382e+01     1 2 4 5 6 12 15 16 17 
      17             302    4.645611e+01    2.904598e-02    7.885986e+01    4.887640e+01     1 3 4 5 10 12 14 15 17 
      18              35    4.913054e+01    4.163777e-03    7.553444e+01    4.887640e+01     1 2 3 12 13 14 
      19              31    4.645611e+01    3.995521e-03    7.007126e+01    4.606742e+01     1 2 3 5 7 9 10 15 16 17 
      20              21    4.699570e+01    4.037197e-03    6.650831e+01    4.606742e+01     1 2 3 6 8 9 10 13 14 17 
gBest = 4.965248e+01

Iteration 28 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    7.146998e-02    7.244656e+01    4.269663e+01     1 2 7 10 13 15 17 
       2             171    4.913348e+01    2.813286e-02    8.503563e+01    4.213483e+01     1 2 4 5 6 7 8 13 15 17 
       3             421    4.806312e+01    7.735270e-02    6.627078e+01    4.438202e+01     1 5 10 13 14 
       4             245    4.752353e+01    5.808108e-02    8.931116e+01    4.438202e+01     1 5 6 7 8 9 10 12 13 14 15 
       5             391    4.752059e+01    7.032080e-02    6.935867e+01    4.662921e+01     1 5 6 11 12 14 16 
       6             229    4.805724e+01    3.279519e-02    8.266033e+01    4.550562e+01     1 2 5 6 8 12 13 14 15 
       7             183    4.860859e+01    2.724120e-02    8.527316e+01              50     1 2 4 5 6 7 9 10 12 15 
       8             383    4.912465e+01    2.164729e-01    7.909739e+01    4.775281e+01     1 2 3 6 13 
       9             421    4.806312e+01    9.788701e-02    9.382423e+01    4.213483e+01     1 2 5 7 8 9 10 11 14 15 16 
      10             351    4.752353e+01    6.058967e-02    8.076010e+01    3.483146e+01     2 3 4 5 7 8 9 10 14 
      11             169    4.965248e+01    2.068795e-02    8.646081e+01    4.719101e+01     1 2 4 5 6 9 11 12 13 14 15 
      12             293    4.752353e+01    3.706439e-02    7.767221e+01    4.943820e+01     1 2 3 14 15 
      13             421    4.752647e+01    5.883465e-02    5.866983e+01    3.932584e+01     1 9 10 11 13 14 17 
      14              11    4.645905e+01    3.188455e-03    6.508314e+01    4.438202e+01     1 3 5 7 8 9 10 11 13 14 15 16 
      15             176    4.698982e+01    1.914255e-02    8.551069e+01    4.213483e+01     1 2 4 5 6 8 9 12 13 14 
      16             421    4.753235e+01    7.396364e-02    8.741093e+01    4.438202e+01     1 2 4 6 8 9 10 11 13 16 
      17             421    4.645611e+01    8.414605e-02    9.453682e+01    3.370787e+01     1 3 6 7 8 9 10 11 13 14 17 
      18             177    4.913054e+01    2.491766e-02    8.574822e+01    4.438202e+01     1 2 4 5 6 7 8 13 16 17 
      19             239    4.645611e+01    3.678791e-02    8.384798e+01    4.382022e+01     1 2 3 4 6 8 10 16 
      20              30    4.699570e+01    4.763401e-03    6.983373e+01    4.943820e+01     1 2 3 5 7 9 10 12 14 15 17 
gBest = 4.965248e+01

Iteration 29 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    6.276953e-02    7.600950e+01    4.831461e+01     1 3 6 9 10 12 13 16 
       2             108    4.913348e+01    1.101311e-02    8.099762e+01    4.662921e+01     1 2 4 5 6 8 11 13 14 17 
       3             171    4.806312e+01    2.041177e-02    7.885986e+01              50     1 3 4 6 8 11 13 14 15 
       4             124    4.752353e+01    1.319981e-02    8.289786e+01    4.438202e+01     1 3 4 6 7 8 9 10 11 12 15 17 
       5             119    4.752059e+01    1.334629e-02    7.814727e+01    3.876404e+01     1 3 4 6 7 11 12 15 16 
       6             421    4.805724e+01    6.753355e-02    8.289786e+01    4.943820e+01     1 2 4 6 8 14 
       7              38    4.860859e+01    4.264544e-03    7.054632e+01    4.943820e+01     1 2 4 5 6 8 13 14 15 17 
       8             421    4.912465e+01    8.993236e-02    9.524941e+01    3.764045e+01     1 2 4 5 6 7 8 10 14 16 17 
       9             363    4.912465e+01    6.173729e-02    8.289786e+01    5.168539e+01     1 2 4 6 10 12 14 16 17 
      10             226    4.752353e+01    3.249506e-02    8.669834e+01    4.101124e+01     1 3 5 6 7 10 11 12 14 15 17 
      11             173    4.965248e+01    1.706782e-02    8.574822e+01    4.494382e+01     1 2 4 5 6 9 10 11 12 13 14 15 
      12             176    4.752353e+01    1.938949e-02    8.289786e+01    4.101124e+01     1 2 4 5 7 8 10 11 13 14 16 
      13             312    4.752647e+01    4.086989e-02    7.410926e+01    4.662921e+01     1 3 4 9 10 12 13 17 
      14             377    4.645905e+01    4.877976e-02    7.885986e+01    4.775281e+01     1 2 4 7 14 17 
      15             337    4.698982e+01    5.284215e-02    8.242280e+01    4.943820e+01     1 2 4 5 8 13 15 16 17 
      16             398    4.753235e+01    6.160480e-02    8.432304e+01    4.775281e+01     1 2 4 5 9 11 12 13 14 15 17 
      17              65    4.645611e+01    5.601256e-03    6.983373e+01    4.382022e+01     1 2 5 6 9 11 12 16 
      18             110    4.913054e+01    9.947595e-03    8.123515e+01    4.157303e+01     1 2 4 5 6 8 10 
      19             421    4.645611e+01    7.056712e-02    9.311164e+01    3.539326e+01     1 2 3 6 7 8 11 12 13 15 17 
      20              25    4.699570e+01    4.396411e-03    6.864608e+01    4.887640e+01     1 2 3 7 9 13 17 
gBest = 4.965248e+01

Iteration 30 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             421    4.805724e+01    6.495156e-02    7.387173e+01    4.719101e+01     1 3 4 11 12 13 14 15 16 
       2             114    5.071401e+01    1.213554e-02    8.052257e+01    5.337079e+01     1 2 4 5 6 7 8 9 10 13 14 15 16 
       3              48    4.806312e+01    5.629869e-03    7.197150e+01    4.606742e+01     1 3 4 7 8 10 12 15 16 
       4              75    4.752353e+01    8.217768e-03    7.482185e+01    4.269663e+01     1 3 4 5 6 7 10 13 17 
       5             119    4.752059e+01    1.331799e-02    8.099762e+01    4.438202e+01     1 3 4 5 6 9 11 12 13 
       6             215    4.805724e+01    3.331457e-02    8.883610e+01    3.988764e+01     1 2 4 6 7 8 9 10 11 13 14 16 17 
       7             196    4.860859e+01    2.619901e-02    8.669834e+01    4.550562e+01     1 2 4 5 6 7 8 9 12 13 15 17 
       8             248    4.912465e+01    2.829396e-02    8.004751e+01    5.056180e+01     1 2 3 8 11 14 15 16 17 
       9             239    4.912465e+01    4.133111e-02    9.097387e+01    4.044944e+01     1 2 4 5 7 8 9 10 13 14 15 16 17 
      10             134    4.752353e+01    1.509633e-02    8.028504e+01    3.539326e+01     1 3 4 6 7 13 14 15 
      11             359    4.965248e+01    6.829210e-02    9.501188e+01    3.651685e+01     1 2 4 5 6 8 9 11 12 13 15 16 17 
      12             293    4.752353e+01    3.583902e-02    7.743468e+01    4.943820e+01     1 2 3 11 16 
      13             300    4.752647e+01    3.545213e-02    7.909739e+01    4.943820e+01     1 3 4 5 13 14 16 17 
      14              49    4.645905e+01    6.109133e-03    7.315914e+01    4.887640e+01     1 3 4 5 7 10 13 16 
      15             111    4.698982e+01    1.236133e-02    8.052257e+01    4.719101e+01     1 2 4 5 7 8 9 10 16 17 
      16             421    4.753235e+01    7.970361e-02    9.097387e+01    4.101124e+01     1 2 4 5 7 8 12 13 17 
      17             421    4.645611e+01    7.192965e-02    8.859857e+01    3.820225e+01     1 2 5 6 7 9 10 11 13 
